applicant_id,race,gender,income,debt_to_income,internal_tenure,credit_score,years_at_address,voluntary_overtime,creditworthy,model_approved_biased,model_approved_fair
1349,White,Male,73632,0.245,2.0,681,1.5,0.4,1,1,0
1350,White,Female,59306,0.363,2.4,698,1.0,4.0,1,1,1
1351,White,Female,57446,0.333,7.8,689,6.9,2.3,0,0,0
1352,White,Female,53263,0.392,5.7,667,5.3,0.4,0,0,0
1353,White,Female,71362,0.284,3.5,713,12.0,0.1,1,1,1
1354,White,Female,61268,0.379,7.6,707,1.3,2.2,1,0,1
1355,White,Male,68853,0.143,4.0,701,12.2,1.4,1,0,1
1356,Black,Female,49017,0.399,6.0,636,5.1,2.2,0,1,0
1357,White,Male,65211,0.257,2.9,735,2.0,0.7,1,1,1
1358,White,Male,68886,0.268,2.6,678,2.1,2.1,1,0,1
1359,White,Male,74056,0.293,4.5,685,3.2,4.5,0,0,0
1360,White,Female,52658,0.41,0.5,720,4.0,2.3,1,1,1
1361,White,Female,54106,0.249,4.1,746,0.6,0.4,1,1,1
1362,White,Male,85782,0.147,9.5,749,12.0,4.6,0,0,0
1363,Black,Male,54372,0.307,4.4,645,6.4,1.4,1,1,1
1364,White,Female,57484,0.402,0.5,637,4.3,1.4,1,1,1
1365,White,Female,49561,0.215,1.7,684,3.1,1.5,0,0,0
1366,Black,Male,66506,0.34,5.8,661,6.8,3.9,1,1,1
1367,White,Male,61440,0.359,11.1,651,14.2,2.2,0,1,0
1368,White,Female,62847,0.326,1.6,683,25.0,1.6,0,0,0
1369,White,Female,45918,0.409,6.4,755,0.1,10.3,1,1,1
1370,Black,Female,59181,0.268,7.0,658,1.6,1.8,1,0,1
1371,Black,Male,69768,0.357,0.5,632,0.3,4.0,1,1,0
1372,White,Female,67845,0.424,6.5,699,2.6,0.4,0,0,0
1373,Black,Male,42655,0.301,1.4,662,9.0,2.4,1,1,1
1374,Black,Male,66387,0.452,3.1,640,3.4,17.4,0,0,0
1375,White,Female,54726,0.314,2.7,735,6.8,0.1,0,0,0
1376,Black,Female,39290,0.44,3.8,563,3.1,0.7,1,0,1
1377,White,Male,68165,0.389,4.7,727,12.0,1.6,1,1,1
1378,Black,Female,46966,0.44,2.0,623,0.1,1.5,0,0,0
1379,White,Male,66949,0.259,7.7,755,8.1,8.1,0,1,0
1380,White,Male,84736,0.339,5.8,643,3.5,6.5,0,1,0
1381,Black,Male,78118,0.334,5.4,703,2.8,7.7,0,0,0
1382,Black,Female,37308,0.429,2.1,613,0.3,2.4,0,0,0
1383,Black,Male,51111,0.292,0.5,673,1.0,5.5,1,1,1
1384,White,Female,64427,0.332,2.4,675,3.4,2.7,0,0,1
1385,Black,Male,54112,0.463,8.0,712,2.4,0.1,0,0,0
1386,White,Female,66993,0.309,0.7,688,6.9,0.2,0,0,0
1387,Black,Female,60159,0.487,14.2,616,3.0,1.7,0,0,1
1388,Black,Female,58493,0.627,5.8,718,3.3,1.5,1,0,0
1389,Black,Male,64097,0.378,4.3,644,7.2,2.2,1,1,1
1390,Black,Male,74590,0.423,4.0,683,4.2,14.1,1,0,1
1391,White,Female,47110,0.363,3.1,743,12.9,1.9,1,1,1
1392,Black,Male,72801,0.396,4.5,615,1.6,3.2,1,0,1
1393,Black,Female,46870,0.465,1.9,671,6.0,0.9,0,0,0
1394,White,Female,70851,0.313,6.5,724,4.2,2.8,1,1,1
1395,Black,Female,40703,0.364,4.2,576,0.4,3.0,0,0,0
1396,Black,Male,48915,0.273,5.2,673,0.1,2.4,0,0,0
1397,White,Female,69621,0.306,5.5,681,8.7,0.2,0,0,0
1398,Black,Female,31712,0.473,0.5,728,1.4,0.8,1,1,0
1399,White,Male,81894,0.234,0.5,746,16.5,6.1,0,0,0
1400,White,Male,84599,0.317,5.7,726,4.0,20.0,0,0,0
1401,White,Female,64777,0.321,1.1,600,7.0,1.9,0,0,0
1402,Black,Female,52417,0.367,3.1,672,2.5,1.3,0,0,0
1403,Black,Female,42663,0.28,2.1,614,4.1,2.2,0,0,0
1404,White,Female,69744,0.425,0.5,739,0.5,1.4,1,1,1
1405,White,Male,75476,0.336,0.5,697,1.2,9.3,1,0,1
1406,Black,Male,48784,0.567,6.1,633,3.7,1.9,0,0,0
1407,Black,Female,47085,0.486,3.3,630,5.7,0.8,1,0,1
1408,White,Male,70406,0.394,2.6,687,8.0,7.2,1,1,0
1409,White,Male,68071,0.178,10.1,640,7.8,3.6,0,0,0
1410,Black,Female,37370,0.286,0.7,592,0.7,3.2,0,0,0
1411,White,Male,78990,0.303,1.0,688,4.1,0.9,1,0,1
1412,White,Female,60564,0.25,4.9,772,8.7,2.6,1,1,1
1413,Black,Male,58153,0.332,5.2,692,2.7,1.5,1,1,1
1414,White,Male,66217,0.477,1.8,743,4.0,5.7,1,1,0
1415,Black,Female,55752,0.493,10.6,708,1.1,1.1,0,0,0
1416,Black,Male,59986,0.315,9.7,671,1.9,3.8,0,0,0
1417,Black,Male,70127,0.214,0.5,636,3.4,0.4,1,1,1
1418,White,Male,76805,0.229,0.7,685,1.8,0.6,1,1,1
1419,White,Male,69973,0.261,6.0,665,2.5,0.1,1,1,1
1420,White,Male,64602,0.278,1.4,743,7.9,5.0,1,1,1
1421,Black,Male,66659,0.29,0.5,613,0.1,1.4,0,0,0
1422,White,Male,69174,0.379,5.4,805,7.0,15.3,1,1,1
1423,Black,Male,56282,0.33,2.1,614,3.1,1.7,1,1,1
1424,Black,Female,49280,0.455,2.4,709,4.9,3.2,0,0,0
1425,White,Male,67983,0.304,0.7,763,3.5,2.9,1,1,0
1426,White,Female,61454,0.396,3.8,727,2.6,2.4,1,1,1
1427,White,Male,91262,0.283,2.8,782,5.9,7.7,0,0,1
1428,Black,Male,47521,0.315,0.8,648,0.4,9.4,1,1,1
1429,Black,Male,49854,0.338,1.5,664,4.9,0.0,0,0,0
1430,White,Male,85843,0.259,3.2,715,8.7,4.8,0,0,0
1431,White,Male,68251,0.445,9.1,733,0.1,5.2,1,1,1
1432,Black,Male,53493,0.385,8.9,570,4.3,14.6,1,1,0
1433,Black,Female,61348,0.41,1.2,645,2.8,3.2,0,0,0
1434,White,Female,48798,0.392,4.7,739,3.3,0.8,1,1,1
1435,White,Male,80214,0.3,5.2,687,3.1,3.3,0,0,0
1436,White,Female,63456,0.409,5.8,792,0.7,0.3,0,0,0
1437,White,Female,67648,0.304,3.0,704,11.0,4.8,0,0,0
1438,White,Male,76460,0.267,0.5,729,9.5,10.5,1,1,1
1439,Black,Female,44720,0.341,5.0,725,9.7,0.5,0,0,0
1440,White,Male,82511,0.43,0.5,711,0.7,8.4,1,1,1
1441,Black,Female,45498,0.405,0.5,724,7.8,5.3,1,0,1
1442,Black,Male,62088,0.298,3.3,685,8.7,11.6,0,0,0
1443,Black,Female,63377,0.424,14.4,679,2.9,0.5,1,1,1
1444,White,Male,85789,0.254,1.0,662,3.7,6.1,1,1,1
1445,Black,Male,55328,0.353,3.6,711,0.3,0.1,0,1,1
1446,Black,Male,62631,0.402,1.3,628,4.3,11.4,1,1,0
1447,Black,Male,54405,0.486,8.0,649,0.7,1.9,0,0,0
1448,Black,Male,83037,0.387,3.2,718,5.5,0.2,0,0,0
1449,White,Female,70801,0.28,0.8,680,3.2,3.9,0,0,0
1450,White,Female,63840,0.295,1.1,714,7.7,3.7,1,1,1
1451,Black,Female,54125,0.456,2.0,648,0.2,2.8,1,1,1
1452,Black,Male,62071,0.243,0.5,657,2.0,6.4,0,0,0
1453,White,Male,76367,0.227,0.5,697,16.6,3.2,0,0,0
1454,White,Male,69600,0.315,4.0,655,0.2,1.6,1,0,1
1455,Black,Female,47056,0.291,1.8,677,3.6,2.5,0,0,0
1456,Black,Male,56481,0.358,4.5,688,5.2,2.5,1,1,0
1457,Black,Male,46603,0.347,0.5,630,0.6,0.2,0,0,0
1458,White,Male,79182,0.361,3.3,683,7.4,2.5,1,1,1
1459,Black,Female,42982,0.392,2.1,694,2.8,3.2,0,0,0
1460,White,Female,52400,0.413,0.5,685,0.5,4.8,0,0,0
1461,Black,Female,50856,0.416,2.8,655,1.6,1.0,0,0,0
1462,White,Male,70698,0.424,0.5,662,4.0,4.7,1,1,1
1463,White,Female,65496,0.233,6.2,694,4.0,4.3,1,0,1
1464,Black,Female,45317,0.523,3.5,608,3.3,0.7,1,1,1
1465,White,Male,68074,0.271,2.8,675,2.5,5.5,1,1,1
1466,Black,Male,64921,0.483,0.5,621,0.4,5.0,0,0,0
1467,Black,Female,57312,0.493,1.2,692,11.1,1.9,0,0,0
1468,Black,Female,56895,0.21,2.4,587,0.1,7.4,1,0,1
1469,White,Female,63339,0.364,3.5,710,4.7,1.3,1,1,1
1470,Black,Male,59689,0.45,0.7,647,1.0,1.6,0,0,0
1471,Black,Male,60304,0.473,0.5,725,5.0,0.1,0,0,0
1472,Black,Male,51439,0.298,1.5,695,0.7,0.3,0,0,0
1473,Black,Female,65740,0.451,2.3,591,0.0,0.0,1,1,1
1474,White,Male,85315,0.314,0.7,678,23.0,6.4,0,0,0
1475,White,Male,79942,0.33,2.4,704,11.9,2.2,1,1,1
1476,White,Male,67741,0.37,1.4,678,15.6,0.7,1,1,1
1477,Black,Female,56391,0.491,2.1,694,3.1,0.3,1,0,1
1478,Black,Male,67783,0.334,1.5,666,1.0,1.8,0,0,0
1479,White,Male,59768,0.319,3.5,695,1.2,2.1,1,1,0
1480,White,Male,88945,0.303,0.5,752,8.1,1.4,1,1,1
1481,Black,Male,40606,0.363,0.7,601,0.4,0.3,0,0,0
1482,White,Female,70046,0.32,2.0,685,3.8,4.9,1,0,0
1483,White,Female,77532,0.344,1.5,709,0.5,1.2,1,1,1
1484,White,Female,61869,0.288,1.7,691,6.3,0.5,0,0,0
1485,White,Female,61495,0.392,5.7,548,0.3,1.6,0,0,0
1486,Black,Female,57676,0.499,7.6,667,3.1,1.9,0,0,0
1487,White,Female,81518,0.273,1.0,722,3.3,1.3,0,0,0
1488,White,Male,69189,0.392,6.3,656,25.0,1.4,0,0,1
1489,Black,Male,50190,0.323,2.1,553,1.2,2.2,0,0,0
1490,White,Female,58762,0.393,1.1,665,11.2,0.0,1,1,1
1491,White,Male,56474,0.392,14.8,695,0.4,6.7,1,0,0
1492,White,Female,71977,0.323,6.1,692,4.9,5.3,1,1,1
1493,White,Female,57859,0.273,18.1,603,5.0,2.6,1,1,1
1494,White,Male,69916,0.259,0.6,714,6.4,2.9,1,1,1
1495,White,Female,72096,0.355,0.5,747,10.8,0.1,0,0,0
1496,White,Female,59230,0.468,2.4,743,9.3,0.8,0,0,0
1497,White,Male,79590,0.182,3.6,763,9.3,8.5,1,1,1
1498,Black,Male,47619,0.387,0.7,599,2.9,17.6,1,1,1
1499,Black,Male,67587,0.374,6.9,700,1.4,0.2,0,0,0
1500,White,Male,75419,0.268,2.7,660,4.4,3.9,1,1,0
1501,White,Female,62114,0.324,1.9,735,0.5,2.3,0,0,0
1502,White,Female,64308,0.292,3.2,662,14.4,0.0,0,0,0
1503,White,Male,59132,0.387,3.5,721,14.4,8.6,0,0,0
1504,White,Female,64080,0.424,0.5,771,2.5,2.0,0,0,0
1505,Black,Female,49583,0.416,20.0,695,0.9,1.4,0,0,0
1506,Black,Male,45405,0.37,1.6,613,0.8,2.6,1,0,0
1507,White,Female,56289,0.295,0.5,643,3.3,0.3,1,0,1
1508,White,Male,70707,0.306,6.7,742,2.6,2.5,0,0,0
1509,White,Female,56927,0.459,17.4,761,24.0,0.4,1,1,1
1510,White,Female,38878,0.323,5.9,718,8.1,1.8,1,1,1
1511,Black,Female,61763,0.351,6.7,626,1.3,0.3,0,0,0
1512,Black,Male,56579,0.352,3.4,660,3.1,5.2,1,1,1
1513,Black,Female,28260,0.463,8.9,671,1.0,0.7,1,0,1
1514,Black,Male,79349,0.33,0.5,653,2.7,6.5,0,0,0
1515,White,Female,75413,0.328,5.1,653,6.7,1.2,0,0,1
1516,White,Female,59510,0.363,3.9,749,5.0,1.6,0,0,0
1517,White,Male,63575,0.255,0.5,795,6.9,2.4,1,1,1
1518,Black,Male,62031,0.256,2.7,726,2.1,1.1,1,1,1
1519,Black,Female,53023,0.335,2.5,546,2.0,0.8,0,0,0
1520,White,Female,68420,0.27,4.1,753,8.0,0.1,1,0,1
1521,White,Male,63603,0.284,0.5,732,17.1,8.7,1,1,1
1522,White,Female,73977,0.333,5.7,666,12.7,0.2,0,0,0
1523,White,Male,67265,0.358,0.5,610,2.3,3.5,0,0,0
1524,White,Male,78807,0.214,1.9,699,17.6,4.1,0,0,0
1525,White,Male,64030,0.347,7.5,722,0.5,3.4,1,1,1
1526,White,Female,89481,0.304,2.9,644,2.6,1.3,0,0,0
1527,White,Female,69955,0.205,1.7,757,6.6,2.4,0,1,0
1528,White,Female,91842,0.331,0.5,755,4.9,5.8,0,0,0
1529,White,Female,71276,0.422,3.9,720,5.1,1.0,0,0,0
1530,White,Male,66385,0.362,15.1,639,10.3,1.8,1,1,1
1531,White,Male,80293,0.295,8.5,692,1.4,0.1,1,1,1
1532,White,Female,72005,0.409,4.4,732,25.0,2.7,1,1,1
1533,White,Female,66733,0.343,0.5,729,3.7,2.7,1,1,1
1534,Black,Male,64303,0.449,1.0,624,0.7,17.7,0,0,0
1535,Black,Male,65617,0.264,0.7,631,2.3,0.5,0,0,0
1536,White,Female,53063,0.243,1.5,663,6.0,1.4,1,0,0
1537,White,Male,61351,0.351,0.9,691,3.9,3.0,0,0,0
1538,Black,Female,43057,0.518,1.0,627,2.4,0.9,0,0,0
1539,Black,Male,59275,0.409,3.4,625,2.6,11.4,0,0,0
1540,White,Female,60768,0.295,1.3,691,3.3,4.3,1,1,1
1541,Black,Male,48244,0.32,4.0,659,9.6,14.2,0,0,0
1542,Black,Male,65753,0.358,10.3,710,2.8,1.1,0,0,0
1543,White,Male,74830,0.385,3.6,619,21.4,15.8,1,1,1
1544,Black,Female,52689,0.386,4.9,709,2.4,0.4,1,1,1
1545,Black,Female,48420,0.483,4.9,615,1.4,6.2,0,0,0
1546,Black,Male,54217,0.426,1.4,747,0.1,1.7,0,0,0
1547,Black,Male,49586,0.5,0.5,690,1.7,4.3,0,0,1
1548,White,Male,81337,0.314,0.5,731,2.1,5.6,1,1,0
1549,White,Female,55965,0.327,1.2,693,1.5,2.5,0,0,0
1550,White,Male,74093,0.377,4.1,804,2.3,0.2,1,1,1
1551,White,Female,79620,0.265,8.3,696,0.8,0.1,0,0,0
1552,White,Male,68677,0.269,11.2,777,3.0,2.8,1,1,1
1553,White,Female,72607,0.212,0.5,670,3.0,3.2,0,0,1
1554,White,Female,68687,0.242,16.1,732,10.7,0.5,0,0,0
1555,Black,Male,61114,0.515,1.4,749,0.0,2.1,0,0,1
1556,White,Female,67303,0.378,6.5,657,10.4,0.9,1,0,1
1557,White,Male,71050,0.204,0.7,728,5.4,17.2,1,0,1
1558,Black,Female,51347,0.494,0.5,617,5.5,0.7,0,0,0
1559,Black,Female,45518,0.361,1.7,671,1.0,0.7,0,0,0
1560,Black,Male,58414,0.425,6.9,748,1.5,5.2,1,0,0
1561,Black,Male,52147,0.424,0.9,613,8.4,0.4,1,1,1
1562,Black,Female,61056,0.527,0.6,658,0.9,0.4,0,0,0
1563,Black,Male,41005,0.342,8.4,617,2.3,0.4,1,0,1
1564,White,Female,67810,0.278,9.8,691,4.0,6.8,0,0,0
1565,White,Female,66365,0.142,0.5,727,6.9,0.9,1,1,1
1566,Black,Male,60460,0.371,4.5,643,8.0,0.5,1,0,0
1567,Black,Male,68244,0.431,1.3,733,6.5,3.3,1,1,1
1568,White,Female,60138,0.39,1.6,721,2.1,2.5,0,0,0
1569,White,Male,74554,0.388,2.2,641,14.1,7.0,1,1,1
1570,Black,Male,40834,0.4,1.9,673,2.5,5.3,0,0,0
1571,White,Female,58846,0.365,2.5,768,6.0,1.3,0,1,0
1572,White,Male,80557,0.305,3.1,731,12.8,3.7,1,1,0
1573,White,Male,58608,0.35,2.2,717,16.6,11.8,0,0,0
1574,White,Male,73597,0.235,4.2,690,0.1,2.2,1,0,1
1575,Black,Female,44224,0.311,4.4,646,1.5,4.0,0,0,1
1576,Black,Male,56890,0.322,2.0,658,2.1,3.3,0,1,0
1577,White,Female,56823,0.345,0.5,580,5.5,0.0,1,1,1
1578,White,Female,50528,0.239,3.6,720,6.5,1.0,1,0,1
1579,White,Male,75860,0.256,5.2,752,25.0,6.8,0,0,1
1580,White,Female,62504,0.288,3.6,662,4.7,1.1,1,0,0
1581,Black,Female,57126,0.465,3.1,662,3.6,4.7,0,0,0
1582,Black,Female,58944,0.456,0.9,667,3.3,0.1,1,0,1
1583,White,Male,84252,0.305,3.6,743,1.0,0.9,1,1,1
1584,Black,Male,59334,0.412,1.4,658,2.3,3.6,0,0,0
1585,White,Male,84686,0.333,8.8,730,1.8,4.6,1,1,1
1586,White,Female,53242,0.305,3.7,642,10.5,1.9,1,0,0
1587,White,Male,81089,0.262,1.1,656,5.1,0.6,1,0,1
1588,White,Male,76593,0.408,2.2,725,2.3,6.0,0,0,0
1589,White,Female,65330,0.156,6.6,686,4.4,1.3,1,1,1
1590,White,Female,67447,0.278,1.4,622,1.6,4.9,0,0,0
1591,White,Female,53392,0.316,2.6,714,1.3,1.4,1,1,1
1592,Black,Male,46032,0.419,4.0,596,2.2,0.3,1,1,1
1593,Black,Male,75098,0.459,4.9,787,1.1,1.6,1,0,1
1594,Black,Male,56312,0.51,0.7,553,2.0,0.2,0,0,0
1595,Black,Female,49170,0.404,2.9,653,4.1,0.8,0,0,0
1596,Black,Female,39976,0.408,8.5,597,2.0,1.0,1,1,1
1597,White,Female,48182,0.355,12.1,741,3.2,0.7,0,0,0
1598,White,Female,62116,0.293,3.7,678,7.6,0.9,1,1,1
1599,White,Female,59584,0.247,14.4,746,2.0,2.9,1,1,0
1600,White,Male,72017,0.293,3.0,741,0.1,5.6,0,0,0
1601,White,Female,63871,0.382,2.0,646,1.6,1.1,1,1,1
1602,White,Male,96894,0.283,2.8,670,1.3,0.3,1,1,1
1603,White,Male,68614,0.329,0.5,688,0.2,0.6,0,0,0
1604,White,Male,87799,0.169,1.8,701,2.5,13.6,1,1,1
1605,Black,Female,67420,0.411,2.1,641,4.7,0.6,0,0,0
1606,Black,Female,58536,0.382,6.6,685,5.1,0.7,1,1,0
1607,White,Female,60648,0.241,5.0,709,2.6,0.2,0,0,0
1608,Black,Female,37385,0.456,3.2,621,1.7,0.8,0,1,0
1609,Black,Male,62779,0.509,1.5,614,3.7,0.0,1,1,0
1610,Black,Female,61188,0.479,0.7,611,1.4,1.0,1,0,1
1611,White,Male,89476,0.374,1.5,720,1.5,0.8,1,0,1
1612,Black,Male,48500,0.43,4.0,648,3.1,12.9,0,0,0
1613,Black,Female,48564,0.455,1.1,750,1.7,1.8,1,1,1
1614,Black,Male,48561,0.254,1.9,657,4.7,0.4,0,0,0
1615,Black,Female,44665,0.401,1.7,660,0.4,1.5,0,0,0
1616,White,Male,78643,0.336,5.1,618,1.3,4.2,1,1,1
1617,Black,Female,44206,0.447,7.5,586,0.5,5.2,1,0,1
1618,Black,Male,49757,0.469,4.2,604,8.3,3.4,1,0,1
1619,White,Female,70969,0.258,1.5,672,6.6,0.5,0,0,0
1620,Black,Female,55507,0.453,2.0,579,4.8,3.7,0,0,0
1621,Black,Female,54500,0.335,0.5,595,2.2,0.1,0,0,0
1622,White,Female,56471,0.315,0.6,729,6.4,1.6,1,1,1
1623,White,Female,75930,0.326,0.6,656,17.6,5.6,1,1,1
1624,White,Female,63144,0.39,0.5,696,20.5,2.0,1,1,1
1625,White,Male,95801,0.352,0.7,733,5.9,7.2,1,1,1
1626,White,Male,73611,0.308,0.8,750,0.1,1.7,1,0,1
1627,White,Female,39666,0.179,0.5,712,0.7,0.9,1,1,1
1628,White,Male,48221,0.331,3.6,721,11.7,6.1,0,0,0
1629,White,Male,78239,0.281,16.3,751,11.5,2.3,1,0,0
1630,White,Female,76004,0.427,7.4,717,19.0,1.2,1,1,1
1631,White,Male,64161,0.381,0.5,754,5.4,5.1,1,1,0
1632,White,Male,93009,0.234,1.9,602,13.0,7.6,0,0,0
1633,Black,Male,74629,0.421,6.9,653,0.7,0.1,1,1,1
1634,White,Female,65105,0.372,0.5,700,5.8,0.0,1,0,1
1635,White,Female,68394,0.367,6.6,692,10.0,1.2,0,0,1
1636,White,Male,80945,0.328,3.1,710,0.9,1.4,1,1,0
1637,White,Male,90899,0.344,9.4,685,6.6,0.8,0,0,0
1638,Black,Female,57821,0.515,7.3,688,5.4,0.1,0,0,0
1639,White,Male,73879,0.261,4.0,679,1.1,5.8,1,1,1
1640,White,Male,78723,0.237,3.8,694,8.9,3.5,1,1,1
1641,White,Female,68373,0.385,0.8,767,2.5,1.3,0,0,0
1642,White,Female,72244,0.198,0.5,760,11.0,0.9,1,1,1
1643,White,Female,47299,0.376,1.9,705,7.8,1.2,1,1,1
1644,White,Female,66158,0.363,0.7,667,16.9,0.3,0,0,0
1645,Black,Female,55604,0.246,0.5,572,5.9,0.2,0,0,0
1646,White,Female,62271,0.285,1.3,691,3.4,2.5,0,0,0
1647,Black,Male,65841,0.49,6.9,682,5.4,4.2,0,0,1
1648,White,Male,91211,0.198,0.5,670,10.2,8.0,1,1,1
1649,Black,Male,59382,0.395,1.2,658,1.1,6.2,1,1,1
1650,White,Female,69917,0.26,1.9,681,7.2,0.4,0,0,0
1651,Black,Male,74062,0.33,2.5,575,3.4,0.8,1,1,1
1652,White,Female,64615,0.464,0.7,703,14.4,0.3,1,1,1
1653,White,Female,54115,0.339,11.7,718,3.7,2.9,0,0,0
1654,White,Female,69157,0.366,3.0,705,16.4,1.0,1,0,1
1655,Black,Female,28983,0.402,2.6,728,2.9,0.4,0,0,0
1656,Black,Female,28016,0.304,0.5,635,6.8,5.0,1,1,1
1657,Black,Female,54330,0.327,2.3,631,0.7,5.9,0,0,1
1658,White,Female,39550,0.412,6.4,801,15.6,1.3,0,0,0
1659,Black,Female,37848,0.421,0.9,591,1.6,1.1,1,0,1
1660,White,Male,68199,0.246,1.5,675,3.5,1.3,1,1,1
1661,White,Male,64785,0.298,0.5,722,20.2,1.1,1,0,0
1662,White,Male,70521,0.346,13.2,759,2.0,0.2,1,1,1
1663,White,Male,83128,0.332,0.5,749,3.1,1.0,0,0,0
1664,White,Female,65384,0.276,8.0,648,9.0,3.3,0,0,0
1665,White,Male,63606,0.19,1.3,783,1.7,2.3,1,1,1
1666,White,Female,76544,0.302,3.1,720,4.7,5.0,1,0,0
1667,Black,Female,36711,0.488,4.0,611,3.0,0.6,0,0,0
1668,Black,Female,53218,0.47,0.5,615,1.0,2.1,1,0,1
1669,White,Female,47599,0.359,2.1,701,1.1,0.1,1,1,1
1670,Black,Female,53523,0.398,1.4,754,1.4,2.3,0,0,0
1671,Black,Male,54813,0.344,0.5,668,1.2,12.0,1,1,1
1672,White,Female,73822,0.319,6.3,800,5.3,0.5,1,1,1
1673,White,Female,70206,0.385,0.5,740,11.4,1.9,0,0,0
1674,White,Male,66128,0.371,3.7,644,1.3,0.8,1,1,1
1675,White,Male,64210,0.282,1.3,772,9.1,6.3,0,1,0
1676,White,Male,68849,0.478,0.7,659,9.3,1.2,1,1,1
1677,White,Male,90755,0.306,3.8,675,8.3,0.7,0,0,1
1678,White,Female,79190,0.306,3.0,711,4.6,0.7,0,0,0
1679,White,Male,62317,0.403,1.3,703,3.3,2.9,0,1,0
1680,White,Female,71002,0.187,2.5,740,3.3,0.4,0,0,0
1681,White,Female,45685,0.364,1.0,722,8.6,1.7,0,0,0
1682,Black,Female,46526,0.405,7.0,645,0.3,0.0,0,0,0
1683,White,Female,53724,0.431,1.3,779,2.7,2.8,1,0,0
1684,White,Female,73692,0.372,1.0,675,6.4,4.2,0,0,0
1685,Black,Male,45092,0.39,4.9,609,3.2,6.2,1,1,1
1686,Black,Male,62293,0.426,0.5,680,0.1,4.9,0,1,1
1687,White,Female,63007,0.256,1.1,697,23.3,1.1,1,0,1
1688,White,Male,70245,0.368,1.6,716,0.7,2.4,1,1,1
1689,White,Male,88715,0.206,7.5,740,4.7,5.0,1,1,0
1690,White,Male,89596,0.325,10.5,696,5.3,2.4,0,0,0
1691,Black,Male,56556,0.382,4.4,747,2.9,3.6,1,0,1
1692,Black,Female,47540,0.287,2.4,663,3.3,4.0,0,0,0
1693,White,Male,56931,0.305,3.6,683,4.1,1.4,1,1,1
1694,Black,Male,57957,0.4,1.9,686,4.1,1.9,0,0,0
1695,White,Male,91533,0.254,1.2,700,8.1,0.1,1,1,0
1696,Black,Female,49712,0.339,10.5,656,1.0,0.3,0,1,0
1697,Black,Female,58287,0.444,0.5,597,5.3,1.0,1,0,1
1698,White,Male,58025,0.325,1.5,657,3.8,0.9,1,1,1
1699,Black,Male,53652,0.396,8.0,708,5.2,2.0,0,0,1
1700,White,Male,76624,0.301,4.5,645,0.4,2.5,1,1,1
1701,White,Male,73058,0.26,0.5,699,8.6,1.8,0,0,0
1702,White,Male,80246,0.459,0.5,720,6.2,7.2,0,1,0
1703,White,Female,56973,0.309,2.5,765,23.4,0.1,1,1,1
1704,Black,Male,40500,0.319,2.3,634,9.3,6.6,0,0,0
1705,White,Female,74220,0.334,2.0,734,17.6,1.0,0,1,0
1706,White,Female,53638,0.317,1.3,692,25.0,6.7,1,1,1
1707,White,Female,68066,0.307,15.1,593,3.6,0.7,0,0,0
1708,White,Female,67508,0.461,1.1,700,1.1,1.8,1,1,1
1709,Black,Male,41362,0.301,2.4,654,3.5,5.1,1,0,1
1710,White,Female,73491,0.333,1.8,718,2.5,0.6,1,0,1
1711,Black,Male,52334,0.306,0.7,627,13.3,6.6,1,1,1
1712,Black,Male,58550,0.342,0.8,632,2.7,0.6,1,0,1
1713,Black,Male,54418,0.502,8.8,715,5.0,11.9,0,1,0
1714,Black,Female,67225,0.43,6.8,634,1.6,4.6,0,0,0
1715,Black,Male,71434,0.399,0.8,566,4.3,0.6,0,0,0
1716,White,Female,44876,0.264,7.3,721,2.8,0.9,0,0,0
1717,White,Female,85588,0.3,0.8,739,0.8,0.7,1,1,1
1718,White,Female,56216,0.458,3.4,738,3.7,1.5,1,0,0
1719,Black,Male,79024,0.415,0.5,628,0.4,14.0,0,0,0
1720,White,Female,60437,0.306,7.4,698,11.2,2.2,0,0,0
1721,Black,Male,54590,0.411,0.5,683,2.4,8.8,0,0,0
1722,White,Female,60526,0.349,2.8,744,13.0,2.2,0,0,0
1723,White,Male,67992,0.241,5.3,729,5.6,5.0,0,0,0
1724,Black,Female,76243,0.384,0.5,688,1.0,1.2,0,0,0
1725,White,Female,62236,0.488,1.8,662,5.2,4.1,1,1,0
1726,Black,Male,54977,0.407,0.5,548,5.7,3.0,0,0,0
1727,Black,Female,51770,0.3,4.0,701,7.7,0.4,0,0,0
1728,Black,Male,48326,0.416,1.3,612,3.6,3.1,0,0,0
1729,White,Male,87971,0.391,2.9,696,17.1,7.7,1,1,1
1730,White,Female,48289,0.267,9.4,736,19.5,0.8,1,0,1
1731,White,Male,65859,0.268,1.3,706,7.2,1.0,1,1,1
1732,Black,Female,60366,0.512,0.5,684,4.3,0.5,0,0,0
1733,White,Male,72423,0.302,3.9,822,4.2,7.5,0,0,1
1734,White,Female,68492,0.32,5.4,724,7.0,0.5,1,1,1
1735,Black,Male,73331,0.286,11.1,623,3.4,11.1,1,1,1
1736,White,Male,82038,0.375,0.6,635,3.1,6.6,1,1,1
1737,White,Female,64374,0.317,1.7,730,16.2,0.3,1,1,1
1738,White,Female,83893,0.178,6.5,701,2.5,0.1,1,1,1
1739,Black,Male,51716,0.27,5.8,591,1.3,0.2,1,1,1
1740,White,Female,61996,0.291,3.4,754,21.1,0.6,1,1,1
1741,White,Male,71695,0.225,1.1,739,18.1,1.1,1,1,1
